treated_airport,side,metric,pre_rmse,post_mean_gap,post_abs_mean_gap,post_days,observed_stress_mean,observed_interim_mean,synthetic_stress_mean,synthetic_interim_mean,observed_change,synthetic_change,recovery_gap,ewr_post_mean_gap,ewr_recovery_gap,ewr_pre_rmse,rank_most_negative,rank_recovery_most_negative,airports,permutation_p_lower_or_equal,permutation_p_recovery_lower_or_equal
MDW,dep,nas_delay_per_scheduled_op,1.5101561835469741,-0.7755202108000655,1.1474341977860105,27,2.6235815323075227,2.1719254979127927,3.005922673975849,2.947445708712858,-0.45165603439473,-0.058476965262991065,-0.39317906913173895,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
STL,dep,nas_delay_per_scheduled_op,1.8726308634577904,-0.34113409958136437,1.3331140943396154,27,3.3241203007292865,3.398553212944049,3.6070939456850994,3.739687312525414,0.07443291221476267,0.13259336684031453,-0.05816045462555186,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
IAD,dep,nas_delay_per_scheduled_op,2.324702782442653,0.3972517775016235,2.067721299221271,27,5.778517887528121,5.684905377763093,4.555834536987684,5.287653600261469,-0.09361250976502777,0.7318190632737851,-0.8254315730388129,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
SMF,dep,nas_delay_per_scheduled_op,0.8694177143581504,0.2498659691113902,0.771750777728061,27,1.755647044900418,2.2855687291235185,1.915629560117747,2.0357027600121285,0.5299216842231005,0.12007319989438137,0.4098484843287191,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
PDX,dep,nas_delay_per_scheduled_op,1.2267712514350657,0.3276205495923538,0.7269595526766929,27,2.8383029067832704,2.9711126387244855,2.765842776745567,2.643492089132132,0.13280973194121515,-0.12235068761343504,0.2551604195546502,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
HNL,dep,nas_delay_per_scheduled_op,1.8563637931512509,-1.6514300545853298,1.6514300545853298,27,0.5730768117224472,0.2171193256753103,1.6596302839479704,1.86854938026064,-0.35595748604713684,0.2089190963126697,-0.5648765823598065,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
HOU,dep,nas_delay_per_scheduled_op,1.733432358073194,-0.3127701482470562,1.8164976075050088,27,3.5007347939554805,3.6293171268692763,3.519159809551803,3.9420872751163323,0.12858233291379584,0.4229274655645292,-0.29434513265073337,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
RDU,dep,nas_delay_per_scheduled_op,2.3651540234432016,0.1077700733132253,1.2753229580024905,27,5.600318506304837,4.828242412763281,4.713338346786446,4.7204723394500565,-0.772076093541556,0.007133992663610478,-0.7792100862051665,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
MSY,dep,nas_delay_per_scheduled_op,1.8117003834372323,0.9467153668553252,1.9454413001654456,27,4.226273013195974,5.444923060306074,4.223747970976755,4.498207693450748,1.2186500471101,0.27445972247399286,0.9441903246361072,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
MCI,dep,nas_delay_per_scheduled_op,1.9818819060195907,0.5708530243438601,1.3231212127019005,27,3.417144013617051,4.042885894555467,3.4080100437933685,3.472032870211607,0.6257418809384161,0.06402282641823831,0.5617190545201778,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
IND,dep,nas_delay_per_scheduled_op,2.4875635799391875,-0.3618719062731464,1.5501685257998674,27,5.332556065154599,4.0975150732179255,4.745204312686891,4.4593869794910725,-1.2350409919366738,-0.28581733319581826,-0.9492236587408556,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
SJC,dep,nas_delay_per_scheduled_op,1.1224015515544872,0.18240349765241756,0.6945993932302365,27,2.0274831295095552,2.3660412018738466,1.8788205369507174,2.183637704221429,0.33855807236429136,0.30481716727071184,0.03374090509357952,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
CMH,dep,nas_delay_per_scheduled_op,2.339044655534079,0.3032594307906962,1.1039070258646422,27,4.540519172092825,4.3612990007053,4.265669456552401,4.0580395699146035,-0.17922017138752544,-0.2076298866377977,0.02840971525027225,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
SNA,dep,nas_delay_per_scheduled_op,1.925905498813287,0.6868300175795103,1.6968587342178256,27,4.20940315560856,3.996662463970249,3.529431601911559,3.3098324463907383,-0.21274069163831077,-0.21959915552082077,0.006858463882509991,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
PIT,dep,nas_delay_per_scheduled_op,2.7988697869891803,-0.045095570866035856,1.1785031898498024,27,4.885485242738283,4.4176015579520325,4.7753002557629305,4.462697128818069,-0.4678836847862504,-0.3126031269448619,-0.1552805578413885,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
SAT,dep,nas_delay_per_scheduled_op,1.4349480380945385,1.7804210984714302,1.8964878395841624,27,2.8217291366155144,4.720029449921412,2.8858971703028993,2.939608351449983,1.898300313305898,0.05371118114708384,1.8445891321588141,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
CLE,dep,nas_delay_per_scheduled_op,2.470651001967161,0.47835917170829384,1.807871727180473,27,5.037399795886015,5.063849478052976,4.644786359970525,4.585490306344681,0.02644968216696153,-0.059296053625844,0.08574573579280553,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
OAK,dep,nas_delay_per_scheduled_op,1.0872286868472498,-0.3310599905925053,0.888892115083152,27,1.219080394104578,1.5036926175909897,1.6722502482053605,1.8347526081834953,0.2846122234864117,0.16250235997813478,0.1221098635082769,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
RSW,dep,nas_delay_per_scheduled_op,2.4620099279144827,-0.2717852650348043,2.3821532452570096,27,5.196681615962946,4.4883438524056825,4.912895914986226,4.760129117440487,-0.7083377635572639,-0.1527667975457394,-0.5555709660115244,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
SJU,dep,nas_delay_per_scheduled_op,3.295260811771608,-0.44414197914346304,1.5403894644752574,27,2.006025714270664,1.9026552350968016,2.4092267618686085,2.3467972142402647,-0.10337047917386255,-0.06242954762834385,-0.0409409315455187,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
CVG,dep,nas_delay_per_scheduled_op,3.0349382925662236,0.32884868179514487,1.7704777361978017,27,3.735916195064275,4.218215275393377,4.349345806902247,3.8893665935982313,0.4822990803291023,-0.4599792133040155,0.9422782936331178,-0.09180095939191844,-3.527379710930779,3.9663437976952705,17,1,50,0.34,0.02
